YEAR,MO,DY,HR,pyrano,anemo,wind,PS,humidity,suhu
2024,1,3,6,17.67,0.41,34.9,99.26,19.65,25.71
2024,1,3,7,69.4,0.43,61.56,99.33,19.9,26.39
2024,1,3,8,139.65,0.36,54.61,99.37,19.84,27.21
2024,1,3,9,223.02,0.22,6.12,99.39,19.59,28.07
2024,1,3,10,217.5,0.28,301.5,99.36,19.35,28.94
2024,1,3,11,222.17,0.4,249.44,99.29,19.1,29.64
2024,1,3,12,296.25,0.7,215.46,99.21,18.98,29.9
2024,1,3,13,272.25,1.05,202.36,99.13,18.98,29.73
2024,1,3,14,216.15,1.34,196.54,99.08,19.23,29.21
2024,1,3,15,152.67,1.53,190.57,99.06,19.71,28.46
2024,1,3,16,83.38,1.48,185.77,99.07,20.2,27.64
2024,1,3,17,22.3,1.24,182.52,99.12,20.45,26.91
2024,1,3,18,0,0.98,184.12,99.2,20.32,26.33
2024,1,3,19,0,0.76,204.2,99.27,20.02,26.14
2024,1,3,20,0,0.84,244.63,99.33,19.71,26.12
2024,1,3,21,0,1,268.66,99.35,19.59,25.9
2024,1,3,22,0,1.05,272.14,99.35,19.47,25.73
2024,1,3,23,0,1.02,266.94,99.32,19.35,25.64
2024,1,4,0,0,1.01,257.91,99.28,19.17,25.62
2024,1,4,1,0,1.04,248.44,99.24,19.04,25.56
2024,1,4,2,0,1.1,242.89,99.21,18.92,25.41
2024,1,4,3,0,1.14,241.33,99.21,18.86,25.18
2024,1,4,4,0,1.19,243.94,99.24,18.74,24.92
2024,1,4,5,0,1.26,246.94,99.3,18.68,24.78
2024,1,4,6,14.4,1.26,248.2,99.39,18.98,25.04
2024,1,4,7,57,1.35,249.25,99.48,19.47,25.64
2024,1,4,8,109.17,1.3,250.05,99.52,19.47,25.94
2024,1,4,9,211.38,1.17,253.26,99.51,19.29,26.48
2024,1,4,10,232.67,0.97,258.87,99.48,18.74,27.05
2024,1,4,11,284.55,0.77,264.75,99.41,18.31,27.44
2024,1,4,12,272.48,0.65,262.45,99.31,18.25,27.6
2024,1,4,13,181.45,0.6,253.44,99.23,18.37,27.64
2024,1,4,14,154.58,0.62,241.5,99.18,18.55,27.55
2024,1,4,15,100.9,0.65,232.85,99.17,18.8,27.32
2024,1,4,16,62.58,0.58,221.7,99.2,19.1,26.92
2024,1,4,17,14.38,0.46,203.07,99.25,19.35,26.46
2024,1,4,18,0,0.43,176.88,99.32,19.53,26
2024,1,4,19,0,0.49,154.65,99.4,19.35,25.74
2024,1,4,20,0,0.56,135.57,99.46,19.29,25.55
2024,1,4,21,0,0.6,121.61,99.47,19.17,25.38
2024,1,4,22,0,0.6,100.57,99.46,19.1,25.2
2024,1,4,23,0,0.63,74.93,99.4,19.04,25.02
2024,1,5,0,0,0.7,55.06,99.32,18.92,24.83
2024,1,5,1,0,0.76,42.08,99.25,18.8,24.65
2024,1,5,2,0,0.79,36.98,99.21,18.62,24.52
2024,1,5,3,0,0.84,35.91,99.21,18.43,24.37
2024,1,5,4,0,0.81,36.76,99.24,18.25,24.3
2024,1,5,5,0,0.75,35.68,99.29,18.01,24.32
2024,1,5,6,36.8,0.69,39.97,99.36,18.31,24.66
2024,1,5,7,139.8,0.77,44.18,99.42,18.49,25.25
2024,1,5,8,253.6,0.81,41.5,99.44,18.37,26.06
2024,1,5,9,351.17,0.7,40.05,99.42,17.76,27.31
2024,1,5,10,405.25,0.57,45.56,99.38,17.52,28.48
2024,1,5,11,444.65,0.46,63,99.31,17.52,29.37
2024,1,5,12,438.25,0.47,102.43,99.22,17.64,30.11
2024,1,5,13,380.77,0.73,135,99.13,17.76,30.53
2024,1,5,14,321.8,1.04,149.18,99.07,18.01,30.47
2024,1,5,15,221.27,1.28,155.79,99.07,18.43,29.69
2024,1,5,16,123.6,1.36,161.57,99.11,19.04,28.81
2024,1,5,17,41.7,1.33,167.43,99.19,19.53,27.89
2024,1,5,18,0,1.3,171.33,99.28,19.65,27.1
2024,1,5,19,0,1.38,173.48,99.35,19.59,26.77
2024,1,5,20,0,1.43,174.35,99.38,19.59,26.51
2024,1,5,21,0,1.47,175.41,99.38,19.59,26.3
2024,1,5,22,0,1.45,174.14,99.35,19.59,26.12
2024,1,5,23,0,1.38,170.54,99.31,19.59,25.94
2024,1,6,0,0,1.26,166.39,99.24,19.53,25.75
2024,1,6,1,0,1.11,161.05,99.19,19.41,25.58
2024,1,6,2,0,0.97,153.64,99.18,19.29,25.46
2024,1,6,3,0,0.86,145.73,99.2,19.17,25.33
2024,1,6,4,0,0.77,142.43,99.25,18.92,25.23
2024,1,6,5,0,0.78,147.75,99.3,18.74,25.33
2024,1,6,6,18.17,0.67,141.13,99.36,18.8,25.74
2024,1,6,7,76.5,0.55,128.66,99.4,19.29,26.05
2024,1,6,8,150.75,0.45,132.21,99.41,19.04,26.63
2024,1,6,9,235.23,0.24,135,99.38,18.19,27.36
2024,1,6,10,336.77,0.11,195.95,99.33,18.01,28.12
2024,1,6,11,345.02,0.25,231.34,99.26,17.88,28.95
2024,1,6,12,314.73,0.38,224.17,99.18,17.82,29.74
2024,1,6,13,289.42,0.54,212.09,99.11,17.82,30.48
2024,1,6,14,232.5,0.77,200.83,99.06,17.88,30.67
2024,1,6,15,164.38,0.98,193.82,99.06,18.19,30.3
2024,1,6,16,87.98,1.19,184.89,99.09,19.41,29.69
2024,1,6,17,28.12,1.3,180,99.15,20.02,28.84
2024,1,6,18,0,1.23,177.81,99.23,19.96,27.79
2024,1,6,19,0,1.17,176.95,99.3,19.84,27.13
2024,1,6,20,0,1.09,177.94,99.36,19.71,26.71
2024,1,6,21,0,1.02,178.24,99.36,19.59,26.4
2024,1,6,22,0,1.02,175.16,99.35,19.41,26.12
2024,1,6,23,0,1.1,168.13,99.32,19.35,25.88
2024,1,7,0,0,1.2,159.79,99.3,19.41,25.73
2024,1,7,1,0,1.25,155.67,99.26,19.29,25.61
2024,1,7,2,0,1.23,155.22,99.21,19.1,25.53
2024,1,7,3,0,1.15,151.51,99.21,18.92,25.54
2024,1,7,4,0,0.92,150.38,99.24,18.68,25.58
2024,1,7,5,0,0.76,155.02,99.3,18.49,25.58
2024,1,7,6,20,0.83,155.38,99.37,19.29,25.9
2024,1,7,7,79.02,1.05,153.43,99.43,19.35,26.94
2024,1,7,8,153.35,1.08,158.43,99.45,18.68,27.59
2024,1,7,9,255.2,1.06,164.63,99.44,18.8,28.26
2024,1,7,10,315.25,1.09,175.89,99.38,18.8,28.89
2024,1,7,11,297.67,1.18,186.84,99.32,18.8,29.26
2024,1,7,12,333.42,1.33,193.22,99.24,18.86,29.41
2024,1,7,13,276.67,1.51,195.62,99.16,19.04,29.19
2024,1,7,14,200.08,1.59,198.88,99.11,19.35,28.7
2024,1,7,15,167.02,1.6,200.92,99.1,19.78,28.12
2024,1,7,16,77.58,1.58,200.22,99.12,20.2,27.57
2024,1,7,17,23.8,1.49,197.96,99.17,20.45,26.98
2024,1,7,18,0,1.37,196.57,99.24,20.32,26.42
2024,1,7,19,0,1.33,193.22,99.32,20.14,26.17
2024,1,7,20,0,1.3,190.37,99.38,20.02,26.04
2024,1,7,21,0,1.31,188.56,99.41,19.9,25.88
2024,1,7,22,0,1.24,191.59,99.38,19.71,25.69
2024,1,7,23,0,1.16,198.8,99.3,19.59,25.49
2024,1,8,0,0,1.11,206.21,99.23,19.41,25.33
2024,1,8,1,0,1.08,212.31,99.17,19.29,25.18
2024,1,8,2,0,1.09,213.35,99.15,19.1,25.1
2024,1,8,3,0,1.12,211.03,99.15,18.98,25.01
2024,1,8,4,0,1.13,207.63,99.19,18.86,24.92
2024,1,8,5,0,1.09,206.93,99.27,18.74,24.83
2024,1,8,6,14.17,1.05,210.38,99.36,19.23,25.26
2024,1,8,7,58.67,1.09,214.82,99.43,19.59,26.01
2024,1,8,8,118.2,1.08,219.43,99.47,19.53,26.7
2024,1,8,9,248.12,1.11,226.99,99.46,18.98,27.72
2024,1,8,10,320.92,1.13,230.6,99.4,18.74,28.48
2024,1,8,11,341.35,1.13,232.33,99.35,18.55,29.01
2024,1,8,12,367.88,1.18,230.92,99.28,18.43,29.36
2024,1,8,13,332.23,1.25,226.77,99.22,18.43,29.4
2024,1,8,14,262.62,1.32,220.93,99.17,18.49,29.08
2024,1,8,15,176.35,1.35,217.27,99.17,18.98,28.38
2024,1,8,16,87.27,1.37,213.87,99.19,19.41,27.6
2024,1,8,17,27.15,1.31,211.32,99.24,19.65,26.79
2024,1,8,18,0,1.2,208.73,99.31,19.59,26.12
2024,1,8,19,0,1.2,205.4,99.36,19.35,25.79
2024,1,8,20,0,1.2,201.39,99.4,19.23,25.57
2024,1,8,21,0,1.23,197.05,99.4,19.1,25.4
2024,1,8,22,0,1.21,194.93,99.36,18.98,25.23
2024,1,8,23,0,1.15,198.68,99.31,18.8,25.06
2024,1,9,0,0,1.06,209.22,99.25,18.68,24.98
2024,1,9,1,0,1.03,219.47,99.21,18.55,24.89
2024,1,9,2,0,1.06,226.5,99.18,18.43,24.79
2024,1,9,3,0,1.06,229.49,99.18,18.37,24.72
2024,1,9,4,0,1,229.45,99.21,18.31,24.66
2024,1,9,5,0,0.95,231.71,99.23,18.25,24.6
2024,1,9,6,10.67,0.98,237.07,99.28,18.62,25.05
2024,1,9,7,54.75,1.01,240.47,99.33,18.92,25.87
2024,1,9,8,136.25,1.03,244.41,99.34,18.74,27.05
2024,1,9,9,219.35,1.05,245.34,99.32,18.49,28.3
2024,1,9,10,286.98,1.11,241.45,99.27,18.37,29.3
2024,1,9,11,388.45,1.21,234.46,99.21,18.31,30.15
2024,1,9,12,423.8,1.32,228.59,99.12,18.25,30.68
2024,1,9,13,377.17,1.41,222.98,99.03,18.25,30.79
2024,1,9,14,328.67,1.47,216.99,98.98,18.31,30.55
2024,1,9,15,239.85,1.51,212.54,98.96,18.62,29.83
2024,1,9,16,136.95,1.54,208.52,99,19.17,29.01
2024,1,9,17,43.48,1.44,205.73,99.07,19.65,27.94
2024,1,9,18,0,1.32,205.2,99.15,19.65,26.96
2024,1,9,19,0,1.34,203.42,99.22,19.53,26.53
2024,1,9,20,0,1.38,194.74,99.28,19.47,26.25
2024,1,9,21,0,1.45,184.33,99.31,19.41,26.04
2024,1,9,22,0,1.4,181.92,99.31,19.47,25.87
2024,1,9,23,0,1.28,184.91,99.24,19.41,25.69
2024,1,10,0,0,1.25,184.67,99.15,19.35,25.49
2024,1,10,1,0,1.3,180.35,99.06,19.35,25.36
2024,1,10,2,0,1.32,175.94,99.01,19.35,25.26
2024,1,10,3,0,1.22,169.7,99.02,19.35,25.15
2024,1,10,4,0,1.09,164.17,99.08,19.29,25.24
2024,1,10,5,0,0.96,160.53,99.16,19.17,25.39
2024,1,10,6,30.05,0.98,160.84,99.22,19.53,25.7
2024,1,10,7,120.77,1.08,162.74,99.27,19.84,26.37
2024,1,10,8,232.58,1.12,167.91,99.29,19.65,27.22
2024,1,10,9,317.23,1.04,179.57,99.27,19.35,28.04
2024,1,10,10,375.15,1.02,198.3,99.24,19.17,28.76
2024,1,10,11,370.17,1.08,209.9,99.19,19.04,29.27
2024,1,10,12,333.33,1.25,212.2,99.13,18.98,29.55
2024,1,10,13,304.05,1.51,208.68,99.07,18.98,29.59
2024,1,10,14,238.23,1.73,204.59,99.02,19.17,29.32
2024,1,10,15,171.02,1.81,205.24,99.03,19.47,28.66
2024,1,10,16,97.6,1.77,204.53,99.05,19.96,27.95
2024,1,10,17,30.27,1.57,202.86,99.09,20.32,27.23
2024,1,10,18,0,1.35,202.11,99.14,20.45,26.57
2024,1,10,19,0,1.28,202.65,99.2,20.39,26.26
2024,1,10,20,0,1.24,202.54,99.26,20.2,26.11
2024,1,10,21,0,1.23,203.63,99.3,20.08,26.01
2024,1,10,22,0,1.19,208.58,99.3,19.9,25.94
2024,1,10,23,0,1.13,214.57,99.26,19.71,25.88
2024,1,11,0,0,1.06,220.51,99.18,19.59,25.79
2024,1,11,1,0,0.97,225.33,99.1,19.47,25.64
2024,1,11,2,0,0.87,222.45,99.06,19.35,25.58
2024,1,11,3,0,0.79,205.8,99.07,19.17,25.65
2024,1,11,4,0,0.95,175.28,99.12,19.1,25.63
2024,1,11,5,0,1.13,162.69,99.18,19.1,25.37
2024,1,11,6,24.1,1.04,162.52,99.26,19.41,25.44
2024,1,11,7,95.4,0.98,168.96,99.35,19.96,26.06
2024,1,11,8,167,0.87,174.85,99.4,20.02,26.56
2024,1,11,9,225.33,0.79,179.43,99.4,19.84,27.14
2024,1,11,10,289.1,0.81,181.65,99.35,19.29,27.83
2024,1,11,11,293.98,0.96,180.93,99.3,19.1,28.4
2024,1,11,12,282.83,1.24,177.83,99.23,19.04,28.59
2024,1,11,13,233.5,1.56,176.26,99.17,19.17,28.54
2024,1,11,14,206.27,1.7,176.57,99.12,19.41,28.08
2024,1,11,15,147.88,1.65,177.56,99.1,19.65,27.58
2024,1,11,16,77.4,1.48,178.49,99.12,19.9,27.09
2024,1,11,17,23.6,1.21,180.37,99.19,20.08,26.52
2024,1,11,18,0,0.99,182.73,99.27,20.02,25.94
2024,1,11,19,0,0.95,187.07,99.35,19.71,25.66
2024,1,11,20,0,0.9,196.08,99.41,19.47,25.51
2024,1,11,21,0,0.9,209.25,99.42,19.23,25.4
2024,1,11,22,0,0.88,216.36,99.39,18.98,25.26
2024,1,11,23,0,0.87,222.45,99.32,18.8,25.15
2024,1,12,0,0,0.86,227.59,99.24,18.68,25.04
2024,1,12,1,0,0.85,228.37,99.17,18.55,24.94
2024,1,12,2,0,0.84,222.74,99.13,18.43,24.82
2024,1,12,3,0,0.82,209,99.13,18.37,24.75
2024,1,12,4,0,0.81,199.65,99.17,18.31,24.62
2024,1,12,5,0,0.82,194.83,99.22,18.31,24.45
2024,1,12,6,9.05,0.8,192.41,99.29,18.74,24.73
2024,1,12,7,46.5,0.96,194.15,99.36,19.29,25.4
2024,1,12,8,111.83,1.03,199.95,99.4,19.29,25.96
2024,1,12,9,164.5,1.05,210.01,99.4,18.62,26.67
2024,1,12,10,168.35,1.03,220.36,99.36,18.25,27.27
2024,1,12,11,200.35,1.08,227.34,99.32,18.25,27.69
2024,1,12,12,244.08,1.2,227.9,99.25,18.31,27.9
2024,1,12,13,227,1.35,225.23,99.16,18.37,27.83
2024,1,12,14,199.55,1.48,222.44,99.1,18.49,27.52
2024,1,12,15,123.45,1.56,221.75,99.09,18.74,27.16
2024,1,12,16,66.08,1.52,219.17,99.11,19.1,26.79
2024,1,12,17,21.95,1.36,218.25,99.17,19.35,26.24
2024,1,12,18,0,1.25,219.94,99.23,19.35,25.58
2024,1,12,19,0,1.3,220.86,99.3,19.23,25.33
2024,1,12,20,0,1.32,222.11,99.33,19.17,25.2
2024,1,12,21,0,1.33,224.05,99.32,19.1,25.11
2024,1,12,22,0,1.38,228.21,99.3,19.04,25.02
2024,1,12,23,0,1.43,232.13,99.25,19.04,24.93
2024,1,13,0,0,1.42,235.34,99.19,18.92,24.82
2024,1,13,1,0,1.41,238.16,99.13,18.92,24.73
2024,1,13,2,0,1.41,238.6,99.1,18.86,24.66
2024,1,13,3,0,1.42,237.79,99.12,18.8,24.59
2024,1,13,4,0,1.4,235.43,99.14,18.74,24.53
2024,1,13,5,0,1.39,231.14,99.19,18.74,24.44
2024,1,13,6,11.95,1.51,227.31,99.25,19.17,25.02
2024,1,13,7,47.27,1.63,222.86,99.33,19.71,26.01
2024,1,13,8,125.95,1.69,221.63,99.34,19.65,27.12
2024,1,13,9,200.9,1.82,219.24,99.32,19.29,28.14
2024,1,13,10,243.15,1.93,219.75,99.27,19.1,28.78
2024,1,13,11,285.02,2.02,220.29,99.21,19.04,29.16
2024,1,13,12,318.35,2.16,220.15,99.14,19.04,29.28
2024,1,13,13,236.17,2.27,220.39,99.06,19.1,29.1
2024,1,13,14,195.35,2.32,219.81,98.99,19.1,28.76
2024,1,13,15,145.88,2.23,220.73,98.99,19.23,28.15
2024,1,13,16,80.52,2.11,223.5,99.04,19.41,27.39
2024,1,13,17,25.05,1.95,226.46,99.12,19.59,26.62
2024,1,13,18,0,1.81,228.67,99.22,19.35,25.99
2024,1,13,19,0,1.79,228.88,99.3,19.17,25.69
2024,1,13,20,0,1.78,228.39,99.36,19.04,25.51
2024,1,13,21,0,1.78,227.68,99.38,18.98,25.37
2024,1,13,22,0,1.68,228.01,99.37,18.92,25.24
2024,1,13,23,0,1.58,230.01,99.33,18.86,25.12
2024,1,14,0,0,1.5,230.69,99.25,18.8,25.02
2024,1,14,1,0,1.49,229.89,99.18,18.8,24.94
2024,1,14,2,0,1.51,227.09,99.12,18.8,24.91
2024,1,14,3,0,1.53,223.34,99.11,18.8,24.91
2024,1,14,4,0,1.45,221.07,99.13,18.86,24.92
2024,1,14,5,0,1.29,222.06,99.19,18.86,24.9
2024,1,14,6,19.75,1.19,225.53,99.27,19.1,25.33
2024,1,14,7,75.7,1.23,226.28,99.35,19.29,26.26
2024,1,14,8,150.23,1.19,223.41,99.37,19.35,27.32
2024,1,14,9,261.42,1.09,213.92,99.33,19.29,28.27
2024,1,14,10,335.55,1.09,200.51,99.27,19.23,29.02
2024,1,14,11,345.12,1.07,193.03,99.23,19.1,29.59
2024,1,14,12,325.55,1,192.63,99.16,18.98,29.93
2024,1,14,13,329.95,0.97,193.92,99.09,18.86,30.07
2024,1,14,14,280.23,0.97,193.48,99.02,18.74,30.01
2024,1,14,15,194.15,0.99,190.95,99,18.86,29.66
2024,1,14,16,106.23,1.05,188.13,99.03,19.41,29
2024,1,14,17,36.88,1.06,188.07,99.08,20.2,28.29
2024,1,14,18,0,0.99,193.16,99.15,20.2,27.33
2024,1,14,19,0,1.09,200.65,99.23,20.2,26.76
2024,1,14,20,0,1.16,210.7,99.29,19.96,26.42
2024,1,14,21,0,1.2,220,99.3,19.84,26.11
2024,1,14,22,0,1.19,227.12,99.31,19.59,25.85
2024,1,14,23,0,1.13,234.55,99.28,19.41,25.65
2024,1,15,0,0,1.09,237.91,99.21,19.29,25.46
2024,1,15,1,0,1.08,239.53,99.13,19.1,25.27
2024,1,15,2,0,1.07,239.89,99.09,18.98,25.15
2024,1,15,3,0,1.07,240.82,99.1,18.8,25.11
2024,1,15,4,0,1.06,241.36,99.13,18.62,25.1
2024,1,15,5,0,1.04,237.63,99.19,18.55,25.06
2024,1,15,6,24.23,0.9,231.34,99.25,18.92,25.47
2024,1,15,7,109.7,0.72,223.24,99.32,19.1,26.72
2024,1,15,8,204.25,0.64,217.01,99.36,18.92,28.01
2024,1,15,9,291.95,0.76,213.2,99.35,18.74,29.09
2024,1,15,10,352.5,0.99,214.07,99.31,18.62,29.97
2024,1,15,11,360.5,1.24,213.99,99.26,18.49,30.53
2024,1,15,12,373.4,1.51,213.61,99.19,18.49,30.76
2024,1,15,13,375.33,1.7,212.81,99.12,18.55,30.68
2024,1,15,14,288.62,1.83,212.26,99.04,18.68,30.31
2024,1,15,15,221.65,1.86,212.29,99.02,18.92,29.64
2024,1,15,16,126.12,1.76,212.7,99.02,19.35,28.83
2024,1,15,17,41.48,1.55,214.49,99.07,19.78,27.79
2024,1,15,18,0,1.33,218.82,99.15,19.71,26.66
2024,1,15,19,0,1.34,224.53,99.22,19.47,26.12
2024,1,15,20,0,1.33,229.76,99.28,19.35,25.79
2024,1,15,21,0,1.35,233.26,99.3,19.29,25.54
2024,1,15,22,0,1.4,234.28,99.28,19.17,25.34
2024,1,15,23,0,1.46,233.68,99.21,19.04,25.16
2024,1,16,0,0,1.51,233.01,99.11,18.86,24.99
2024,1,16,1,0,1.51,233.19,99.04,18.74,24.82
2024,1,16,2,0,1.5,235.15,99,18.55,24.7
2024,1,16,3,0,1.45,240.68,99,18.43,24.58
2024,1,16,4,0,1.35,250.41,99.04,18.31,24.47
2024,1,16,5,0,1.27,262.92,99.12,18.13,24.37
2024,1,16,6,28.83,1.28,265.82,99.2,18.43,24.92
2024,1,16,7,129.8,1.33,261.54,99.26,18.86,25.94
2024,1,16,8,239.98,1.36,262.75,99.31,18.86,27.21
2024,1,16,9,318.38,1.32,267.97,99.31,18.68,28.4
2024,1,16,10,379.38,1.25,266.04,99.28,18.62,29.45
2024,1,16,11,393.58,1.18,257.35,99.22,18.62,30.21
2024,1,16,12,394.7,1.13,250.19,99.15,18.62,30.67
2024,1,16,13,377.75,1.09,243.25,99.09,18.68,30.81
2024,1,16,14,288.55,1.09,234.94,99.02,18.74,30.62
2024,1,16,15,211.12,1.12,225.28,98.98,19.04,30.1
2024,1,16,16,130.75,1.22,212.98,98.99,20.2,29.44
2024,1,16,17,44.58,1.24,204.15,99.03,20.51,28.69
2024,1,16,18,0,1.15,200.28,99.09,20.39,27.77
2024,1,16,19,0,1.09,198.43,99.15,20.57,27.08
2024,1,16,20,0,1,193.6,99.22,20.26,26.68
2024,1,16,21,0,0.86,189.89,99.25,20.08,26.41
2024,1,16,22,0,0.74,187.87,99.24,19.71,26.31
2024,1,16,23,0,0.52,191.31,99.2,19.41,26.28
2024,1,17,0,0,0.35,231.34,99.14,19.35,26.11
2024,1,17,1,0,0.42,262.48,99.09,19.47,25.71
2024,1,17,2,0,0.46,283.8,99.05,19.29,25.48
2024,1,17,3,0,0.52,298.89,99.06,19.1,25.33
2024,1,17,4,0,0.44,308.5,99.09,18.98,25.2
2024,1,17,5,0,0.36,309.64,99.12,18.8,25.16
2024,1,17,6,14.9,0.21,298.44,99.19,19.1,25.43
2024,1,17,7,69.67,0.09,254.74,99.25,19.41,26.14
2024,1,17,8,132.73,0.22,212.01,99.29,19.1,27.44
2024,1,17,9,227.33,0.58,200.38,99.27,18.86,28.42
2024,1,17,10,286.95,1.04,195.29,99.23,19.04,28.92
2024,1,17,11,356.55,1.53,193.89,99.18,19.23,29.27
2024,1,17,12,386.35,1.97,194.92,99.13,19.53,28.86
2024,1,17,13,388.12,2.27,196.38,99.07,19.71,28.19
2024,1,17,14,302.45,2.48,199.35,99,19.65,27.46
2024,1,17,15,217.65,2.47,204.46,98.98,19.59,26.81
2024,1,17,16,130.52,2.13,214.22,99.02,19.47,26.4
2024,1,17,17,43.92,1.64,230.02,99.1,19.23,26.06
2024,1,17,18,0,1.37,245.77,99.18,18.98,25.66
2024,1,17,19,0,1.24,256.92,99.25,18.8,25.4
2024,1,17,20,0,1.13,268.81,99.31,18.74,25.12
2024,1,17,21,0,1.08,284.64,99.37,18.62,24.9
2024,1,17,22,0,1.12,295.14,99.36,18.31,24.68
2024,1,17,23,0,1.21,296.07,99.32,18.01,24.51
2024,1,18,0,0,1.25,292.73,99.25,17.64,24.37
2024,1,18,1,0,1.22,284.84,99.17,17.4,24.29
2024,1,18,2,0,1.17,276.89,99.13,17.15,24.15
2024,1,18,3,0,1.15,270.78,99.12,16.97,23.98
2024,1,18,4,0,1.17,266.16,99.13,16.85,23.86
2024,1,18,5,0,1.18,263.91,99.17,16.72,23.76
2024,1,18,6,8.58,1.22,263.01,99.24,16.97,24.01
2024,1,18,7,59.8,1.38,264.16,99.32,17.21,24.69
2024,1,18,8,129.83,1.52,267.05,99.37,17.52,25.69
2024,1,18,9,179.65,1.73,266.12,99.37,17.46,27.19
2024,1,18,10,231.52,1.76,263.13,99.34,17.52,28.57
2024,1,18,11,253.52,1.79,259.43,99.28,17.76,29.31
2024,1,18,12,319.85,1.84,254.96,99.2,18.01,29.5
2024,1,18,13,263.45,1.9,249.33,99.11,18.25,29.32
2024,1,18,14,218.62,1.93,243.33,99.03,18.49,28.89
2024,1,18,15,167.42,1.87,239.16,99.01,18.86,28.33
2024,1,18,16,85.77,1.77,239.25,99.06,19.35,27.58
2024,1,18,17,28.85,1.61,242.32,99.13,19.65,26.74
2024,1,18,18,0,1.51,244.23,99.2,19.65,26.02
2024,1,18,19,0,1.54,244.47,99.26,19.47,25.66
2024,1,18,20,0,1.58,245.21,99.32,19.29,25.43
2024,1,18,21,0,1.64,247.23,99.34,19.1,25.21
2024,1,18,22,0,1.72,248.2,99.33,18.92,25.03
2024,1,18,23,0,1.82,247.51,99.28,18.86,24.88
2024,1,19,0,0,1.87,245.79,99.22,18.74,24.76
2024,1,19,1,0,1.94,244.26,99.16,18.62,24.62
2024,1,19,2,0,2,243.23,99.13,18.49,24.51
2024,1,19,3,0,2.05,242.85,99.12,18.49,24.44
2024,1,19,4,0,2.03,241.95,99.14,18.55,24.42
2024,1,19,5,0,1.96,239.66,99.2,18.62,24.42
2024,1,19,6,4.5,1.98,235.93,99.27,18.8,24.63
2024,1,19,7,27.4,2.13,230.81,99.36,19.17,25.16
2024,1,19,8,51.95,2.19,226.74,99.41,19.59,25.76
2024,1,19,9,51.7,2.28,225.42,99.42,19.78,26.48
2024,1,19,10,62.08,2.44,228.9,99.4,19.53,27
2024,1,19,11,83.23,2.6,232.34,99.37,19.35,27.25
2024,1,19,12,100.73,2.74,234.86,99.31,19.23,27.26
2024,1,19,13,104.7,2.88,236.61,99.24,19.17,27.08
2024,1,19,14,90.25,2.97,237.36,99.19,19.1,26.74
2024,1,19,15,96.7,2.99,237.06,99.17,19.17,26.37
2024,1,19,16,57.6,2.81,237.37,99.2,19.04,25.93
2024,1,19,17,15.92,2.46,238.63,99.26,18.86,25.42
2024,1,19,18,0,2.17,240.2,99.32,18.68,24.92
2024,1,19,19,0,1.96,242.92,99.39,18.49,24.68
2024,1,19,20,0,1.76,249.8,99.43,18.43,24.54
2024,1,19,21,0,1.65,261.83,99.42,18.31,24.42
2024,1,19,22,0,1.67,272.41,99.37,18.19,24.35
2024,1,19,23,0,1.73,275.17,99.29,18.07,24.3
2024,1,20,0,0,1.81,269.26,99.2,17.94,24.28
2024,1,20,1,0,1.95,261.25,99.15,17.88,24.23
2024,1,20,2,0,2.1,258.19,99.15,17.94,24.19
2024,1,20,3,0,2.19,257.45,99.15,17.94,24.18
2024,1,20,4,0,2.19,257.45,99.18,18.01,24.14
2024,1,20,5,0,2.13,258.15,99.24,18.01,24.1
2024,1,20,6,23.15,2.22,257.19,99.31,18.31,24.63
2024,1,20,7,100.77,2.32,254.98,99.35,18.68,25.83
2024,1,20,8,206.92,2.46,252.26,99.37,18.74,27.26
2024,1,20,9,326.77,2.51,249.42,99.35,18.55,28.39
2024,1,20,10,389.3,2.55,247.45,99.3,18.37,29.28
2024,1,20,11,454.45,2.55,246.5,99.27,18.13,29.93
2024,1,20,12,461.73,2.57,245.77,99.21,17.88,30.28
2024,1,20,13,421.42,2.61,245.2,99.15,17.7,30.33
2024,1,20,14,352.27,2.62,243.97,99.1,17.58,30.12
2024,1,20,15,243.17,2.55,242.02,99.08,17.52,29.58
2024,1,20,16,153.5,2.41,240.69,99.09,17.82,28.71
2024,1,20,17,56.7,2.11,240.31,99.16,18.43,27.51
2024,1,20,18,0,1.88,243.54,99.26,18.43,26.34
2024,1,20,19,0,1.85,247.12,99.35,18.37,25.88
2024,1,20,20,0,1.85,249.73,99.41,18.37,25.62
2024,1,20,21,0,1.88,252.09,99.42,18.43,25.4
2024,1,20,22,0,1.94,253.61,99.41,18.43,25.23
2024,1,20,23,0,1.92,254.44,99.36,18.43,25.03
2024,1,21,0,0,1.91,256.02,99.3,18.43,24.87
2024,1,21,1,0,1.91,258.92,99.24,18.43,24.75
2024,1,21,2,0,1.89,261.43,99.22,18.37,24.67
2024,1,21,3,0,1.82,263.09,99.23,18.31,24.58
2024,1,21,4,0,1.76,265.68,99.25,18.19,24.5
2024,1,21,5,0,1.74,267.42,99.31,18.13,24.46
2024,1,21,6,24.95,1.86,268.8,99.38,18.43,24.98
2024,1,21,7,130,2.05,270.44,99.42,18.8,26.12
2024,1,21,8,241.98,2.17,270.41,99.43,18.74,27.62
2024,1,21,9,348.77,2.2,270.41,99.4,18.55,28.76
2024,1,21,10,427.17,2.2,267.77,99.34,18.43,29.63
